,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,cost,review,menu_item,type,city
9084,1,0,2.6,72,4,62,780,1585,300,907,5004,2,13
9085,1,0,3.8,57,44,20,4508,1527,700,11591,5004,2,13
9086,1,1,3.7,109,42,20,1097,1192,900,2000,5004,2,13
9087,1,1,3.8,765,28,20,2577,1152,600,4882,5004,2,13
9088,0,0,3.9,118,30,20,2488,1181,800,2446,5004,2,13
9089,1,0,3.7,329,30,20,3184,607,850,4176,5004,2,13
9090,1,0,4.1,90,30,62,245,1543,100,12708,5004,2,13
9091,1,0,3.4,58,4,13,2641,434,400,6586,3720,2,13
9092,1,0,4.1,590,28,20,2893,556,700,11822,5004,2,13
9093,1,0,3.9,475,43,20,2561,1455,600,6644,5004,2,13
9094,1,0,3.7,51,3,62,2,1152,300,6782,1198,2,13
9095,1,0,4.0,181,28,20,1924,1210,550,11347,5004,2,13
9096,1,0,3.7,195,0,62,3432,1152,400,2921,5004,2,13
9097,1,0,3.9,224,30,20,2672,519,700,9867,5004,2,13
9098,1,1,4.5,3151,42,21,1926,1229,1500,10484,5004,2,13
9099,1,1,4.4,3675,42,20,3228,604,1400,12635,5004,2,13
9100,1,1,4.1,783,1,20,3573,1382,800,6334,5004,2,13
9101,0,1,3.8,152,30,46,3009,1153,1350,3811,5004,2,13
9102,1,1,3.5,432,30,20,2144,1152,800,6884,2137,2,13
9103,1,1,3.8,584,30,20,4649,1377,1200,10157,5004,2,13
9104,0,1,3.8,176,30,20,2995,1153,1350,4313,5004,2,13
9105,1,0,3.9,823,42,20,2890,556,550,2230,5004,2,13
9106,1,0,3.0,61,0,13,1698,330,650,5182,808,2,13
9107,1,0,4.0,245,4,20,3367,1192,750,7400,5004,2,13
9108,1,0,4.0,201,42,13,489,404,800,7700,5004,2,13
9109,1,0,3.8,117,0,20,3031,1177,600,884,3553,2,13
9110,1,0,3.8,146,28,20,1169,519,600,151,4728,2,13
9111,1,0,4.0,200,28,62,4554,1083,400,8973,5004,2,13
9112,1,1,4.4,1853,43,20,3242,519,1100,7286,5004,2,13
9113,1,1,4.2,2618,42,20,1577,512,1300,10059,5004,2,13
9114,0,0,3.7,93,30,20,3285,1192,900,5135,5004,2,13
9115,1,0,4.0,684,42,62,3147,615,250,13865,4226,2,13
9116,1,0,4.1,37,44,35,5077,785,500,7559,3249,2,13
9117,1,1,4.0,870,30,20,2873,1292,900,10321,5004,2,13
9118,1,0,4.1,1003,42,20,383,1384,700,3074,5004,2,13
9119,1,0,3.7,117,28,62,1832,1152,150,3495,5004,2,13
9120,1,0,3.8,416,30,20,2612,76,700,1249,5004,2,13
9121,1,1,4.1,2345,30,20,4980,1202,1500,7552,5004,2,13
9122,1,0,3.3,97,46,62,3470,1152,400,181,5004,2,13
9123,1,0,3.9,544,4,62,2421,1567,300,5428,5004,2,13
9124,1,1,4.0,633,1,20,2277,1192,800,4751,5004,2,13
9125,1,1,4.5,3464,42,20,2417,1396,1300,8590,5004,2,13
9126,1,1,3.9,484,42,20,1051,1423,700,5266,5004,2,13
9127,1,1,4.2,815,30,20,413,1192,900,4745,5004,2,13
9128,1,1,4.2,2027,30,20,4970,1412,1000,8085,5004,2,13
9129,1,1,3.9,143,30,20,2204,1089,1000,9376,5004,2,13
9130,1,0,4.2,185,0,51,2599,1205,300,8840,5004,2,13
9131,1,0,4.4,384,44,62,53,1580,300,10397,5004,2,13
9132,1,1,4.3,1245,30,20,3634,1339,1000,2162,5004,2,13
9133,1,0,3.9,162,28,29,343,1205,500,7450,5004,2,13
9134,1,0,2.6,54,0,29,257,249,600,10995,1089,2,13
9135,1,1,4.1,1028,3,20,1240,1152,1000,13001,5004,2,13
9136,1,0,3.8,283,30,20,4004,281,800,13916,5004,2,13
9137,0,0,3.7,246,28,20,791,284,450,7129,5004,2,13
9138,1,1,3.8,562,28,20,3726,1152,800,2993,5004,2,13
9139,1,0,3.8,110,43,72,3760,998,400,686,5004,2,13
9140,0,0,3.6,135,30,20,309,1075,600,10259,5004,2,13
9141,1,0,3.1,140,0,20,1904,1178,600,10163,5004,2,13
9142,1,0,2.9,62,30,65,1594,546,650,1109,3842,2,13
9143,1,0,4.0,141,30,20,4241,1273,550,7222,5004,2,13
9144,0,0,4.3,359,28,20,3241,1412,1200,10877,5004,2,13
9145,1,0,4.0,219,4,13,3798,453,600,5789,4768,2,13
9146,0,1,4.2,1216,28,20,2480,1486,1200,2493,5004,2,13
9147,0,1,4.3,1079,28,21,114,49,800,4092,5004,2,13
9148,0,0,3.9,205,0,20,2357,281,550,5648,5004,2,13
9149,0,1,4.1,468,28,20,2960,1060,700,5441,5004,2,13
9150,1,0,3.8,217,28,62,3464,1152,450,2092,1656,2,13
9151,0,0,3.7,203,28,20,4913,1310,900,2034,5004,2,13
9152,0,0,4.0,194,28,20,981,1551,500,4182,5004,2,13
9153,0,0,3.5,52,1,62,4236,1543,300,8144,5004,2,13
9154,0,0,2.7,39,28,20,4718,1205,500,166,5004,2,13
9155,0,0,2.9,39,28,72,486,855,500,421,5004,2,13
9156,0,0,3.1,53,75,29,607,854,450,8481,5004,2,13
9157,1,0,3.7,115,0,20,4871,563,550,8716,4676,2,13
9158,1,0,3.8,254,0,20,4645,519,550,2584,1957,2,13
9159,0,0,3.3,67,3,20,3978,1192,600,11016,5004,2,13
9160,1,0,3.5,132,0,72,962,284,600,8875,5004,2,13
9161,1,0,4.2,76,42,62,4568,1513,450,13024,5004,2,13
9162,1,1,4.0,347,28,20,4723,1291,1000,4514,5004,2,13
9163,1,0,3.7,46,0,20,2650,1192,600,3436,3750,2,13
9164,1,1,4.1,1080,30,20,4650,1192,1000,11873,2112,2,13
9165,1,1,3.7,1014,43,4,1244,661,1300,4425,3232,2,13
9166,0,0,3.8,47,42,13,2109,453,600,1321,5004,2,13
9167,1,0,3.7,47,0,30,1970,947,200,4698,5004,2,13
9168,1,0,3.7,67,0,62,2392,1559,300,10917,5004,2,13
9169,1,0,3.1,68,30,62,1125,1136,550,10462,5004,2,13
9170,1,1,4.3,1805,42,22,2521,658,900,7651,4493,2,13
9171,1,0,4.3,276,4,62,2472,1543,100,5996,2670,2,13
9172,1,0,4.1,323,44,13,528,340,700,6484,5004,2,13
9173,1,0,4.1,184,30,62,1961,1018,200,13382,5004,2,13
9174,1,0,3.5,283,0,62,5000,204,350,4004,5004,2,13
9175,1,0,3.3,334,0,62,4009,280,400,992,5004,2,13
9176,1,0,3.9,40,4,20,2705,1276,600,8947,2117,2,13
9177,1,0,3.6,43,28,20,4718,581,600,711,5004,2,13
9178,1,1,3.7,36,30,20,5028,584,650,9788,1928,2,13
9179,1,1,4.1,1697,42,20,3051,1192,1200,3419,4546,2,13
9180,1,0,3.8,431,42,35,1394,765,800,2985,5004,2,13
9181,1,0,3.5,34,44,20,4236,1355,650,3752,5004,2,13
9182,0,1,4.2,1197,28,26,1001,975,1200,3852,5004,2,13
9183,0,0,3.0,98,1,4,3363,1192,800,3636,5004,2,13
9184,1,0,3.8,75,30,62,2040,1042,300,11047,714,2,13
9185,1,0,4.3,1899,42,30,435,765,400,7717,5004,2,13
9186,1,0,3.9,128,42,30,3137,952,200,3445,3296,2,13
9187,1,0,4.1,957,28,20,2029,1609,600,8327,140,2,13
9188,0,1,4.1,1453,28,13,2864,378,800,7481,5004,2,13
9189,0,0,4.2,256,1,20,3590,996,800,2249,5004,2,13
9190,0,0,4.0,1048,1,62,3583,976,450,10865,5004,2,13
9191,0,0,4.2,251,28,30,3386,952,200,12976,5004,2,13
9192,0,0,3.1,97,28,20,263,515,650,436,5004,2,13
9193,0,0,3.8,69,3,14,1620,348,700,4655,5004,2,13
9194,0,0,3.8,39,1,62,2705,1559,350,1287,5004,2,13
9195,0,0,3.8,87,0,62,4427,815,250,2450,5004,2,13
9196,0,0,3.2,63,28,3,3641,189,600,4380,5004,2,13
9197,0,0,3.5,134,28,20,779,1192,650,9263,5004,2,13
9198,0,0,3.7,44,28,30,2403,179,200,349,5004,2,13
9199,0,0,3.7,65,1,62,3378,871,300,5403,5004,2,13
9200,0,0,2.8,127,0,62,4227,866,300,4329,5004,2,13
9201,0,0,3.8,149,4,62,4419,871,150,3466,5004,2,13
9202,0,0,2.3,176,28,20,4018,1152,450,1457,5004,2,13
9203,0,0,3.5,42,0,62,3426,1283,400,9997,5004,2,13
9204,0,0,3.1,53,0,20,755,1247,600,3619,5004,2,13
9205,0,0,3.6,34,0,62,5139,998,650,4770,5004,2,13
9206,0,0,3.8,63,0,13,636,330,500,6669,5004,2,13
9207,1,1,4.4,2496,3,57,2142,1339,900,10794,5004,2,13
9208,1,0,3.5,41,75,44,3740,1471,400,12095,3485,2,13
9209,1,0,4.0,152,42,12,1971,217,350,10884,5004,2,13
9210,1,0,3.8,110,30,20,4505,1192,500,11629,3272,2,13
9211,0,0,3.9,194,28,20,2419,1585,400,10131,5004,2,13
9212,0,0,3.8,59,1,20,4665,1192,750,5752,5004,2,13
9213,1,0,3.8,172,42,20,2410,1419,400,13020,4398,2,13
9214,0,1,4.2,657,30,16,4816,411,800,4588,5004,3,13
9215,0,0,4.5,208,30,30,1327,952,400,13086,5004,3,13
9216,1,0,3.9,74,30,20,3824,127,800,3321,3294,3,13
9217,0,0,4.3,142,30,70,3254,1116,200,7336,5004,3,13
9218,1,0,4.0,1782,30,62,1710,1440,200,1063,42,3,13
9219,0,0,4.4,369,30,30,2237,947,200,13546,5004,3,13
9220,1,0,4.4,827,30,30,2302,952,400,10572,4521,3,13
9221,1,0,4.3,661,30,30,2470,179,500,12510,1568,3,13
9222,0,0,4.1,227,30,13,526,499,800,4320,5004,3,13
9223,0,0,4.2,245,30,30,2944,173,400,12865,5004,3,13
9224,0,0,4.2,822,30,9,4433,212,250,11471,5004,3,13
9225,1,0,4.4,360,30,30,3749,771,400,6879,1739,3,13
9226,0,0,4.2,128,30,29,4076,767,400,12936,5004,3,13
9227,1,0,4.0,150,30,30,4405,955,400,8603,290,3,13
9228,0,0,3.9,56,30,30,3696,793,200,7729,5004,3,13
9229,1,1,3.8,363,30,20,2278,289,600,4653,4797,3,13
9230,1,0,4.2,95,30,11,5073,212,400,4214,433,3,13
9231,1,0,3.8,151,30,30,5043,771,350,4178,618,3,13
9232,1,0,4.1,439,30,30,4179,949,500,6062,2613,3,13
9233,1,0,3.5,56,30,30,5066,954,400,600,750,3,13
9234,1,0,3.7,47,30,66,314,842,400,11702,1335,3,13
9235,1,0,4.0,253,30,30,1612,771,300,3442,3444,3,13
9236,1,0,3.9,211,30,11,4885,776,400,5967,3915,3,13
9237,1,0,4.1,193,30,30,3272,787,300,11904,5004,3,13
9238,1,0,4.1,210,30,32,1968,212,150,1666,5004,3,13
9239,1,0,4.0,129,30,30,2379,765,300,10573,5004,3,13
9240,0,0,4.1,201,30,62,3498,1624,250,11099,5004,3,13
9241,1,0,4.2,251,30,30,1278,771,300,5322,5004,3,13
9242,0,0,4.1,60,30,30,2109,952,200,7750,5004,3,13
9243,1,0,4.2,450,30,13,4465,360,400,13507,5004,3,13
9244,0,0,4.0,147,30,30,89,765,400,3524,5004,3,13
9245,1,0,3.9,148,30,62,4055,1117,400,4550,5004,3,13
9246,1,0,3.9,84,30,69,1790,1117,400,9641,5004,3,13
9247,1,0,4.1,205,30,30,1283,952,300,12081,5004,3,13
9248,1,1,4.1,459,28,20,727,693,700,8319,1668,3,13
9249,1,0,4.1,55,28,13,3647,500,600,2085,4443,3,13
9250,0,0,4.4,358,1,69,1853,1112,150,11752,5004,3,13
9251,1,1,4.2,239,28,22,536,347,600,1076,767,3,13
9252,0,0,4.1,338,0,0,945,179,500,11259,5004,3,13
9253,1,0,4.0,38,1,30,2109,945,150,2456,1800,3,13
9254,1,0,4.3,865,1,30,3103,787,500,5784,3252,3,13
9255,0,0,4.0,160,0,68,4369,1636,150,4791,5004,3,13
9256,1,0,3.8,51,28,29,939,179,500,3588,1599,3,13
9257,1,0,4.2,171,28,13,5050,359,600,9863,3052,3,13
9258,1,0,4.0,41,3,41,5043,440,400,13116,611,3,13
9259,1,0,3.9,181,28,30,5078,765,400,9796,1575,3,13
9260,1,0,4.0,131,0,30,2381,945,230,5406,5004,3,13
9261,0,0,4.1,523,28,13,3885,402,550,10683,5004,3,13
9262,1,0,3.5,221,0,70,843,1115,400,3357,5004,3,13
9263,1,0,3.9,48,28,69,4363,1117,100,11760,342,3,13
9264,1,0,3.9,153,28,41,444,425,400,5526,1631,3,13
9265,1,0,3.8,145,1,13,3569,531,700,2462,3722,3,13
9266,1,0,4.0,204,0,14,4783,348,500,9703,5004,3,13
9267,0,0,4.0,321,28,30,3270,771,500,2042,5004,3,13
9268,0,0,3.8,69,3,14,1620,348,700,4655,5004,3,13
9269,0,0,3.9,41,0,3,2209,193,200,6547,5004,3,13
9270,1,0,3.9,102,3,30,442,952,400,8134,352,3,13
9271,1,0,3.9,42,28,30,3990,1117,250,456,2831,3,13
9272,0,0,3.2,63,28,3,3641,189,600,4380,5004,3,13
9273,1,0,3.6,34,28,30,3979,952,300,11415,1912,3,13
9274,1,0,3.7,47,0,30,1970,947,200,4697,5004,3,13
9275,0,0,3.7,44,28,30,2403,179,200,348,5004,3,13
9276,0,0,2.9,231,28,30,3644,791,800,4124,5004,3,13
9277,1,0,4.1,91,28,0,1769,179,500,10334,5004,3,13
9278,1,0,3.9,70,1,30,5043,844,400,8718,497,3,13
9279,0,0,3.7,118,0,30,87,952,300,6380,5004,3,13
9280,1,1,4.3,191,30,20,4095,921,800,1414,4234,4,13
9281,0,1,4.6,545,30,20,3127,1257,1100,5618,5004,4,13
9282,1,1,4.1,218,30,20,0,649,700,13484,3752,4,13
9283,1,1,4.2,2031,30,20,4970,1412,1000,8085,5004,4,13
9284,1,0,4.5,4455,30,20,1031,284,600,13192,5004,4,13
9285,1,1,4.1,1889,30,20,1512,1372,1200,1510,5004,4,13
9286,0,1,4.1,2317,30,20,3280,1192,950,9553,5004,4,13
9287,1,1,4.3,1268,30,22,2978,919,800,4499,3985,4,13
9288,1,1,4.3,1257,30,20,3634,1339,1000,2165,5004,4,13
9289,1,1,4.1,2345,30,20,4980,1202,1500,7553,5004,4,13
9290,1,0,4.2,78,30,20,3824,127,800,10587,4413,4,13
9291,1,0,4.0,692,30,20,292,1385,650,5738,1353,4,13
9292,0,0,4.2,734,30,62,3010,1548,350,8807,5004,4,13
9293,1,0,4.3,2020,30,20,1921,236,800,1125,2118,4,13
9294,1,1,4.1,1082,30,20,4650,1192,1000,9200,5004,4,13
9295,1,1,4.3,891,30,20,4714,556,1700,13608,5004,4,13
9296,1,0,3.7,420,30,20,2612,76,700,8027,5004,4,13
9297,1,1,4.1,672,30,21,38,49,1000,9637,579,4,13
9298,0,0,4.2,714,30,13,1623,330,500,9370,5004,4,13
9299,1,1,4.1,976,30,54,1519,1309,1500,2817,3642,4,13
9300,1,0,4.1,803,30,13,3834,435,400,2211,2238,4,13
9301,1,0,4.4,4912,30,20,1226,1398,750,7214,2082,4,13
9302,0,0,4.0,339,30,20,2199,1169,550,4040,5004,4,13
9303,1,1,4.0,871,30,20,2873,1292,900,10321,5004,4,13
9304,0,0,4.0,927,30,20,965,42,600,7746,5004,4,13
9305,1,0,4.1,620,30,20,3968,286,750,10522,4302,4,13
9306,1,1,4.1,446,30,60,3723,690,1200,6369,3829,4,13
9307,1,1,4.2,743,30,13,3899,391,800,5574,223,4,13
9308,0,0,4.1,227,30,13,526,499,800,4319,5004,4,13
9309,0,1,4.2,117,30,13,3605,377,800,7022,5004,4,13
9310,1,0,4.0,469,30,20,781,1593,600,4468,2684,4,13
9311,1,0,3.8,245,30,20,3132,1085,650,8563,565,4,13
9312,1,1,4.0,370,30,20,3195,1661,1200,854,2939,4,13
9313,1,1,4.0,1065,30,21,3608,983,1200,6557,4257,4,13
9314,1,0,4.5,184,30,9,3621,229,250,6025,4200,4,13
9315,1,0,3.9,225,30,20,2672,519,600,9867,5004,4,13
9316,0,0,4.1,715,30,13,2332,443,850,12582,5004,4,13
9317,1,0,4.2,268,30,13,4449,387,700,4824,202,4,13
9318,1,1,3.4,215,30,57,2830,534,1000,12015,2191,4,13
9319,1,1,4.2,1919,30,13,3652,421,800,6177,4649,4,13
9320,1,0,4.6,256,30,13,3790,357,400,10341,5004,4,13
9321,0,1,3.9,371,30,20,4355,1305,1000,6746,5004,4,13
9322,1,1,4.2,815,30,20,413,1192,900,4745,5004,4,13
9323,1,1,3.8,363,30,20,2279,289,600,4653,5004,4,13
9324,0,1,3.6,571,30,20,217,699,800,9510,5004,4,13
9325,1,1,3.6,432,30,20,2144,1152,800,6884,5004,4,13
9326,1,1,4.1,176,30,20,2004,1587,500,2261,2641,4,13
9327,1,0,4.0,137,30,62,4959,1567,350,4327,4675,4,13
9328,1,1,4.0,553,30,20,3609,987,900,5494,3668,4,13
9329,1,0,3.7,159,30,20,4260,249,700,9712,1998,4,13
9330,1,0,4.0,310,30,13,1579,386,750,1595,3757,4,13
9331,0,0,3.8,85,30,62,3003,1168,400,6214,5004,4,13
9332,1,0,3.9,234,30,20,3560,1003,800,8829,871,4,13
9333,1,0,3.8,233,30,20,44,67,600,8045,5004,4,13
9334,1,0,3.8,156,30,20,3675,1593,450,9191,5004,4,13
9335,0,0,3.9,118,30,20,2488,1181,800,2446,5004,4,13
9336,1,0,2.8,210,30,20,1682,1595,400,4548,4179,4,13
9337,1,0,3.9,145,30,20,2653,1192,550,3030,4342,4,13
9338,1,0,3.8,706,30,20,3567,1470,750,3318,4147,4,13
9339,0,1,3.7,152,30,46,3009,1153,1350,3811,5004,4,13
9340,0,0,3.6,336,30,20,2362,1152,600,12552,5004,4,13
9341,1,0,3.7,72,30,20,1114,1205,450,13644,2345,4,13
9342,1,0,3.5,80,30,20,311,71,750,205,224,4,13
9343,1,0,3.7,142,30,20,3998,1550,750,1292,5004,4,13
9344,0,1,3.8,234,30,20,4525,1062,1000,1503,5004,4,13
9345,0,0,3.8,46,30,13,1627,330,400,5130,5004,4,13
9346,1,0,3.7,582,30,20,5023,1417,900,2807,422,4,13
9347,1,0,3.9,212,30,20,4348,917,500,2274,1936,4,13
9348,1,0,3.9,91,30,13,2884,437,300,6587,4703,4,13
9349,1,0,4.0,142,30,20,4241,1273,550,7222,5004,4,13
9350,0,1,3.7,44,30,20,4675,1225,550,13727,5004,4,13
9351,1,0,3.7,133,30,20,4277,605,700,9136,3919,4,13
9352,0,0,3.6,135,30,20,309,1075,600,10258,5004,4,13
9353,1,0,3.8,110,30,20,4505,1192,500,11628,5004,4,13
9354,1,0,4.1,450,30,13,4465,360,400,13507,5004,4,13
9355,0,0,4.1,53,30,62,1773,1543,100,10441,5004,4,13
9356,0,1,3.8,176,30,20,2995,1153,1350,4313,5004,4,13
9357,1,1,3.9,297,30,13,620,366,650,3414,2719,4,13
9358,1,0,3.9,247,30,13,2640,404,400,12470,5004,4,13
9359,1,1,3.8,583,30,20,4649,1377,1200,10157,5004,4,13
9360,1,1,3.7,36,30,20,5028,584,650,9786,5004,4,13
9361,1,0,2.5,157,30,13,1694,344,450,2764,3648,4,13
9362,0,0,3.2,135,30,62,1711,1585,300,4549,5004,4,13
9363,1,0,3.4,197,30,20,4118,595,800,5279,1324,4,13
9364,0,0,3.7,93,30,20,3285,1192,900,202,5004,4,13
9365,1,0,3.7,330,30,20,3184,607,850,4176,5004,4,13
9366,0,0,4.2,391,30,62,1089,264,400,8837,5004,4,13
9367,1,0,3.3,358,30,62,531,320,400,1423,2600,4,13
9368,1,0,4.0,1784,30,62,1710,1440,200,1065,45,4,13
9369,0,0,4.4,1833,30,62,4420,871,200,11879,5004,4,13
9370,1,0,4.0,961,30,62,1117,1352,500,8285,2115,4,13
9371,0,0,3.9,79,30,41,834,1559,1200,7428,5004,4,13
9372,1,0,4.1,171,30,62,281,254,400,623,5004,4,13
9373,1,0,3.9,53,30,62,2752,1583,200,4466,2652,4,13
9374,0,0,4.2,424,30,62,2393,1543,100,3726,5004,4,13
9375,1,0,3.9,339,30,62,4067,1585,400,5203,2825,4,13
9376,1,0,3.9,1075,30,62,706,321,600,928,4886,4,13
9377,1,0,3.7,466,30,62,2163,1470,400,11715,3111,4,13
9378,1,0,3.9,67,30,62,909,815,200,3480,1449,4,13
9379,1,0,3.9,109,30,62,709,327,500,1962,4843,4,13
9380,1,0,3.1,113,30,62,4394,1503,600,3113,857,4,13
9381,1,0,4.0,233,30,62,2292,1557,400,169,5004,4,13
9382,0,0,3.9,65,30,62,2786,1624,100,5464,5004,4,13
9383,1,0,3.7,44,30,66,314,842,400,11703,5004,4,13
9384,1,0,3.7,181,30,62,540,824,500,7520,3341,4,13
9385,1,0,3.9,104,30,62,2171,815,200,2545,1741,4,13
9386,1,0,4.0,126,30,62,1578,1585,400,12228,78,4,13
9387,1,0,3.9,315,30,62,4938,1635,300,9259,4037,4,13
9388,1,0,3.4,70,30,62,257,254,400,8443,5004,4,13
9389,0,0,3.8,38,30,62,4796,1543,200,6558,5004,4,13
9390,1,0,3.9,138,30,62,3449,1643,400,661,3956,4,13
9391,0,0,3.8,266,30,62,3983,1593,250,9907,5004,4,13
9392,1,0,3.3,399,30,62,3426,1192,300,7019,3586,4,13
9393,1,0,3.9,100,30,62,4963,1543,200,932,2655,4,13
9394,1,0,3.8,47,30,30,4466,790,400,6655,596,4,13
9395,0,0,3.8,39,30,62,2740,1583,250,9415,5004,4,13
9396,1,0,4.1,421,30,62,550,320,500,3725,3719,4,13
9397,1,0,3.9,135,30,62,4134,864,350,9470,1830,4,13
9398,0,0,4.0,82,30,62,802,1543,200,10473,5004,4,13
9399,1,0,3.7,97,30,62,1016,1382,350,1779,1537,4,13
9400,1,0,3.0,62,30,65,1594,546,650,1109,3842,4,13
9401,1,0,3.8,76,30,62,2040,1042,300,11043,713,4,13
9402,1,0,3.4,145,30,62,3653,1472,600,203,3455,4,13
9403,1,0,3.2,58,30,62,2534,1325,400,231,715,4,13
9404,1,0,3.1,68,30,62,1125,1136,550,10458,5004,4,13
9405,0,0,4.3,721,28,52,192,683,1500,11420,5004,4,13
9406,0,1,4.9,6452,0,20,4769,811,1600,13560,5004,4,13
9407,0,1,4.8,3864,28,20,2630,1321,1600,12526,5004,4,13
9408,0,0,4.3,362,28,20,3241,1412,1200,10878,5004,4,13
9409,1,1,4.3,4325,28,52,3945,623,1600,8618,2323,4,13
9410,1,1,4.3,2230,28,60,1545,10,1200,8395,738,4,13
9411,0,1,4.3,1230,28,5,1441,801,1500,9901,5004,4,13
9412,0,1,4.5,800,3,20,3607,961,1500,11745,5004,4,13
9413,0,1,3.9,1791,28,4,1408,897,1300,13549,5004,4,13
9414,1,0,4.3,2447,28,20,1258,1152,800,13031,5004,4,13
9415,1,0,4.2,146,28,20,1018,1371,600,10615,561,4,13
9416,1,1,4.1,1551,28,20,2331,163,1000,7609,2461,4,13
9417,1,0,4.0,1992,28,20,2446,292,800,5372,4015,4,13
9418,1,1,3.9,0,28,20,4632,668,800,3785,3260,4,13
9419,1,1,4.1,591,28,21,4662,686,1200,294,3012,4,13
9420,1,1,4.1,783,1,20,3573,1382,800,6330,5004,4,13
9421,1,0,4.0,960,28,20,2029,1609,600,8324,1952,4,13
9422,1,0,3.7,0,28,20,1831,1152,1000,11538,5004,4,13
9423,0,1,4.3,1083,28,21,114,49,800,4093,5004,4,13
9424,0,1,4.2,1466,28,13,2865,378,800,4094,5004,4,13
9425,0,1,4.3,1038,4,20,3632,766,1000,8452,5004,4,13
9426,1,1,4.1,1542,0,20,3400,1050,800,2825,2361,4,13
9427,1,0,4.5,414,3,20,1101,0,1000,6071,3018,4,13
9428,1,1,4.2,361,1,20,4688,149,800,8032,1157,4,13
9429,0,1,4.1,1204,28,26,1001,975,1200,3851,5004,4,13
9430,1,1,4.1,1411,28,26,1518,1292,1100,7009,2142,4,13
9431,1,1,4.2,2130,1,20,3847,1477,800,1561,2229,4,13
9432,1,1,4.0,889,28,20,4860,1152,900,6836,5004,4,13
9433,0,0,3.9,206,0,20,2357,258,600,5648,5004,4,13
9434,1,1,3.8,768,28,20,2577,1152,600,4883,5004,4,13
9435,0,0,4.0,769,28,14,3853,356,600,10810,5004,4,13
9436,1,0,3.9,922,28,4,211,1262,1000,3916,1437,4,13
9437,0,1,4.1,468,28,20,2960,1060,700,5442,5004,4,13
9438,1,0,4.1,592,28,20,2893,556,700,11823,5004,4,13
9439,1,1,4.1,2727,0,20,759,294,800,7690,4333,4,13
9440,1,0,4.2,185,0,51,2599,1205,300,8840,5004,4,13
9441,1,1,4.0,791,28,20,1601,694,1300,5037,3078,4,13
9442,1,1,4.0,1017,28,58,225,880,1300,12491,1784,4,13
9443,1,0,3.9,118,28,20,2665,602,600,7622,5004,4,13
9444,1,1,4.1,1028,3,20,1240,1152,1000,13003,5004,4,13
9445,1,0,4.0,509,28,19,1164,458,1000,9283,2440,4,13
9446,1,1,3.8,563,28,20,3726,1152,800,2993,5004,4,13
9447,1,1,4.2,240,28,22,536,347,600,1080,5004,4,13
9448,1,1,4.1,294,28,20,2487,934,500,13099,3209,4,13
9449,1,0,4.1,465,0,13,1663,342,500,1536,5004,4,13
9450,1,1,4.3,4421,28,22,960,1464,600,3856,2236,4,13
9451,1,0,3.7,115,0,20,4871,1268,500,6267,5004,4,13
9452,0,0,4.0,130,28,62,3317,1585,300,8469,5004,4,13
9453,1,0,3.9,324,3,20,1111,1192,650,3692,1783,4,13
9454,1,1,4.1,848,28,21,1443,1542,1100,6863,4791,4,13
9455,0,0,3.8,59,1,20,4665,1192,750,5752,5004,4,13
9456,1,0,4.1,564,4,62,246,1543,150,12296,525,4,13
9457,1,0,3.9,200,28,62,4554,1083,400,8973,5004,4,13
9458,0,0,4.2,875,28,62,2719,1543,300,9047,5004,4,13
9459,0,0,2.7,100,28,20,56,515,650,2148,5004,4,13
9460,1,0,3.8,666,28,20,2070,199,650,4885,298,4,13
9461,0,0,4.1,99,28,62,4706,1108,400,5730,5004,4,13
9462,1,0,3.6,52,28,62,2132,309,300,1991,4819,4,13
9463,1,0,3.8,91,1,13,2147,330,650,1746,1558,4,13
9464,0,0,4.0,139,0,62,4116,1034,200,10937,5004,4,13
9465,1,0,3.9,71,0,20,739,1161,1000,1150,3707,4,13
9466,0,0,4.1,523,28,13,3885,402,550,10683,5004,4,13
9467,1,0,3.9,214,0,20,331,1236,600,6916,4480,4,13
9468,1,0,4.1,382,0,62,4261,83,250,2747,4025,4,13
9469,0,0,4.0,1050,1,62,3583,976,450,10866,5004,4,13
9470,1,1,4.0,634,1,20,2277,1192,800,4751,5004,4,13
9471,1,1,3.9,1230,3,20,4593,113,900,9445,1229,4,13
9472,0,0,3.7,203,28,20,4913,1310,900,12761,5004,4,13
9473,1,0,3.6,221,0,70,843,1115,400,3357,3673,4,13
9474,1,0,3.7,125,28,12,4469,215,400,635,1487,4,13
9475,1,0,3.6,71,0,62,4729,1244,350,13470,1172,4,13
9476,0,1,4.0,166,28,20,2115,1588,1000,3559,5004,4,13
9477,0,0,4.0,99,28,20,1893,602,850,11665,5004,4,13
9478,1,0,4.2,200,0,62,2240,1152,300,9973,2770,4,13
9479,0,0,4.4,344,1,62,2735,1543,100,5093,5004,4,13
9480,0,0,3.5,73,1,62,4764,819,500,9975,5004,4,13
9481,0,0,4.0,194,28,20,981,1551,500,4182,5004,4,13
9482,1,0,3.8,146,1,13,3569,531,700,2462,3721,4,13
9483,1,0,2.5,208,28,20,1775,600,650,6775,142,4,13
9484,1,0,3.9,893,1,20,4642,1430,750,7975,5004,4,13
9485,0,0,3.8,179,28,62,3958,1362,400,11643,5004,4,13
9486,0,0,3.3,97,28,21,2607,1555,1100,5001,5004,4,13
9487,1,0,4.0,115,0,62,2746,589,400,13636,150,4,13
