,book_table,votes,location,rest_type,dish_liked,cuisines,cost,review,rate
18081,0,51,84,20,3232,1231,600,3089,2.9
18082,1,72,9,14,4804,353,400,12232,4.3
18083,1,2906,53,22,4110,1464,600,2067,4.6
18084,0,90,53,13,949,453,700,7772,3.9
18085,0,67,53,13,2223,506,300,822,2.8
18086,0,94,53,13,1201,358,700,12683,3.6
18087,0,85,53,13,555,368,400,5483,4.1
18088,0,97,53,13,1600,330,650,5801,3.6
18089,0,825,9,13,4776,504,300,1581,4.1
18090,1,137,9,13,640,323,600,9364,4.0
18091,1,503,9,13,3927,357,500,2947,3.2
18092,0,80,9,13,4620,330,500,9412,4.0
18093,0,707,9,13,2287,385,600,2201,4.1
18094,0,55,80,72,2099,867,300,811,3.9
18095,0,174,80,72,4258,1052,400,947,3.6
18096,0,604,53,29,5034,1473,700,279,3.8
18097,0,373,9,20,2892,602,600,12423,4.2
18098,0,151,17,29,3536,1000,450,3227,3.6
18099,0,798,53,29,1178,1425,450,2548,3.8
18100,0,84,80,72,4507,1514,250,7669,3.8
18101,0,295,53,29,3481,1192,500,8732,2.8
18102,1,841,9,20,2340,1162,700,10373,4.2
18103,0,157,53,62,365,1255,300,11744,4.5
18104,0,135,53,20,257,1192,600,1118,2.4
18105,0,69,9,20,1810,1138,850,3937,3.5
18106,0,61,53,62,3516,935,500,9534,3.8
18107,0,759,53,20,4734,1206,500,7677,3.8
18108,0,97,53,13,1600,330,650,5801,3.6
18109,0,70,9,9,810,212,400,8610,3.8
18110,0,163,53,29,914,1152,400,10126,3.7
18111,0,419,84,29,1826,1323,500,4119,3.2
18112,0,234,10,29,2250,233,650,11284,4.0
18113,0,242,53,62,3989,1403,400,8781,3.7
18114,1,1810,53,20,3186,556,800,7148,4.4
18115,0,313,53,62,4247,1192,300,2288,3.4
18116,0,226,9,69,3072,1117,400,6953,4.2
18117,0,172,53,62,3741,1470,400,1374,2.4
18118,0,220,53,62,1377,1543,450,2347,3.2
18119,0,348,53,20,3078,93,1000,6003,3.6
18120,1,153,53,20,3466,1192,800,2379,3.4
18121,0,401,9,62,597,827,500,3280,3.0
18122,0,173,53,62,588,815,400,13319,4.0
18123,0,94,53,62,2343,938,300,5678,3.9
18124,0,94,53,9,123,819,250,8545,3.8
18125,0,53,84,29,2613,1152,350,7912,3.7
18126,0,121,53,11,2444,212,400,10702,4.6
18127,0,97,53,62,4718,1205,400,3953,4.0
18128,0,159,53,62,3426,1152,300,3592,2.6
18129,0,346,53,20,2360,943,700,3841,2.6
18130,0,312,53,62,1783,1624,150,11900,4.0
18131,0,155,53,20,4854,197,600,5320,3.2
18132,0,1994,53,20,2342,236,800,4636,3.9
18133,0,228,53,62,3426,1264,250,4969,3.3
18134,0,217,53,20,962,599,650,414,3.1
18135,0,71,53,12,4436,226,250,214,3.3
18136,0,519,53,30,5102,788,500,5656,4.1
18137,0,174,53,30,5087,796,350,911,4.0
18138,1,1459,53,21,291,49,800,6599,4.2
18139,0,71,53,62,4448,225,200,5511,3.8
18140,1,53,53,4,1487,729,1400,1633,3.8
18141,0,571,9,72,3502,1388,500,11973,4.2
18142,1,99,53,21,2819,667,1100,2409,4.1
18143,0,184,53,62,4172,823,350,3945,3.3
18144,0,96,53,20,962,515,650,6832,3.9
18145,0,403,84,29,2477,1152,400,4231,4.2
18146,1,441,84,22,2822,1311,1400,1559,4.4
18147,0,494,53,20,3064,276,700,7448,3.7
18148,0,115,53,72,1356,1331,300,8751,3.4
18149,1,88,53,20,1138,650,800,335,3.7
18150,0,49,53,29,2155,1109,600,12433,4.1
18151,1,444,53,20,3524,1152,900,13548,2.7
18152,0,3367,53,20,49,237,600,9977,4.2
18153,0,326,53,29,3929,1192,300,2339,4.1
18154,0,132,17,29,662,920,450,384,2.8
18155,0,236,53,62,4765,1127,300,10977,4.5
18156,0,412,53,29,961,238,300,12564,3.9
18157,0,259,53,20,3085,79,800,2224,2.0
18158,0,111,53,20,2600,1192,600,4173,3.8
18159,0,115,9,20,3114,1158,800,3530,3.9
18160,0,802,9,62,286,104,400,10807,3.3
18161,0,244,53,62,4989,1633,200,2279,4.0
18162,0,195,84,62,4390,1192,300,7880,3.9
18163,0,36,53,21,257,79,1100,11477,3.8
18164,0,671,53,20,77,1602,450,4365,3.9
18165,0,422,53,62,2418,1192,400,4005,3.4
18166,0,159,9,62,3411,1205,450,354,3.1
18167,0,907,84,29,2484,1152,400,1053,3.9
18168,0,337,53,68,852,1639,200,12424,4.2
18169,0,131,53,72,453,855,500,4542,3.4
18170,0,123,53,62,3522,1152,200,11166,4.1
18171,0,223,33,20,4014,940,700,11389,4.0
18172,0,87,53,20,4931,42,650,598,3.6
18173,0,541,58,29,1763,767,600,5977,4.4
18174,0,971,53,30,2376,952,400,11994,4.5
18175,0,63,53,20,2626,1142,1000,13296,3.9
18176,0,287,53,30,5054,787,300,12698,4.1
18177,0,509,84,30,1298,952,400,10651,4.3
18178,0,60,53,20,643,815,800,7238,3.8
18179,0,49,53,29,3815,1461,600,12133,4.2
18180,0,74,53,29,1344,1461,800,12968,4.1
18181,0,85,53,13,555,368,400,5483,4.1
18182,0,27,53,62,3915,232,150,11313,3.8
18183,0,113,84,29,1055,63,200,3983,3.6
18184,0,690,53,20,3179,602,1000,1988,3.8
18185,1,62,53,21,3978,1193,1000,198,2.6
18186,0,342,53,62,1146,280,500,1918,2.1
18187,0,47,53,62,3516,1204,300,12986,3.5
18188,1,2906,53,22,4110,1464,600,2068,4.6
18189,0,28,53,20,3366,1192,600,12773,3.6
18190,0,203,53,20,2584,1192,400,10595,2.3
18191,0,96,53,62,1253,1186,500,3544,3.9
18192,0,183,9,66,1875,780,550,4750,4.0
18193,1,5894,53,56,153,719,1400,1602,4.6
18194,0,129,80,72,2980,283,300,13844,3.7
18195,0,50,84,51,962,52,300,9535,3.2
18196,0,308,33,20,4646,611,500,1656,3.9
18197,0,220,53,62,3068,1152,300,3697,4.2
18198,0,78,53,62,322,1192,350,246,3.8
18199,1,3004,53,5,4973,1307,1300,8439,4.4
18200,0,221,80,45,3695,1640,250,2313,4.1
18201,0,536,53,62,1739,320,450,8042,3.9
18202,0,250,9,62,2089,201,400,8605,3.4
18203,0,83,53,20,1002,305,600,2217,3.7
18204,0,66,53,62,5007,1177,600,3064,3.6
18205,0,45,53,62,2033,1171,400,16,3.5
18206,0,772,53,20,2361,1177,1000,10235,3.9
18207,1,341,9,20,2145,101,600,12399,4.1
18208,1,592,84,20,2167,0,1000,10913,4.6
18209,0,632,53,62,1350,1447,300,802,3.9
18210,0,143,53,9,2529,212,300,553,3.7
18211,1,345,53,20,120,236,800,6870,3.8
18212,0,110,53,62,3705,998,600,1151,2.8
18213,0,543,53,62,4853,207,400,4008,3.6
18214,1,364,84,20,2456,1049,700,7398,4.0
18215,0,932,84,20,2808,1077,700,8836,4.1
18216,0,461,53,62,2482,1447,400,2717,4.1
18217,1,1752,84,20,808,1013,1400,3332,4.1
18218,1,751,84,17,3765,9,900,11096,4.5
18219,0,741,84,20,2103,623,750,6564,4.0
18220,1,914,53,20,987,44,750,4584,4.0
18221,0,314,77,62,1132,1196,400,5733,3.8
18222,1,503,9,13,3927,357,500,2947,3.2
18223,0,231,53,20,243,1587,500,11113,3.7
18224,0,284,53,20,4005,234,750,10687,4.0
18225,0,178,33,62,76,1543,200,7298,3.0
18226,1,231,53,20,113,1178,800,12118,3.9
18227,0,105,53,9,394,208,300,12944,4.0
18228,0,131,53,62,4050,195,600,6951,3.6
18229,0,198,9,62,2617,1176,300,5271,3.9
18230,1,271,9,60,219,721,1500,1015,3.2
18231,1,3113,53,21,775,1346,1500,4403,4.4
18232,0,671,53,62,570,1670,450,11403,4.1
18233,0,354,84,20,1224,1177,700,6887,3.7
18234,0,426,53,20,3981,1152,1000,9319,4.1
18235,0,83,33,62,4151,864,350,6090,3.6
18236,0,136,53,20,2137,1575,1000,9414,4.0
18237,1,1184,53,60,1493,1224,1200,8853,4.4
18238,0,198,9,62,2101,83,300,4444,3.8
18239,0,62,84,29,1944,37,600,8733,3.8
18240,0,50,53,62,1374,1636,200,13818,4.1
18241,1,137,9,13,640,323,600,9362,4.0
18242,0,178,84,64,2289,1336,400,13403,4.3
18243,0,728,53,20,117,937,800,2581,4.0
18244,0,76,33,62,1190,556,250,8724,3.8
18245,0,121,53,72,2803,1066,150,7427,3.8
18246,1,198,53,20,2067,87,1000,185,4.2
18247,1,511,9,20,2347,47,800,2271,4.0
18248,0,295,53,62,3045,1455,350,9784,3.8
18249,0,81,53,62,3426,1152,250,11441,3.9
18250,0,135,53,20,2354,275,550,7924,2.7
18251,0,1624,84,20,3909,290,800,7736,3.9
18252,0,61,33,72,3799,1470,400,6085,3.2
18253,0,853,84,20,3312,49,650,3143,3.7
18254,0,264,9,62,3907,1543,200,9866,4.2
18255,0,82,9,62,2097,815,400,1233,3.6
18256,0,67,53,13,2223,506,300,822,2.8
18257,0,58,53,20,380,1192,600,2781,2.4
18258,0,501,53,20,3208,602,600,12694,4.0
18259,0,63,53,62,4210,837,200,12853,3.7
18260,0,44,53,30,1718,787,300,5819,4.2
18261,1,1287,53,21,3038,170,1100,5094,4.3
18262,0,395,53,20,1142,48,500,6985,4.0
18263,0,210,53,41,384,1177,600,5508,3.7
18264,0,1143,9,62,1347,1435,500,5658,4.1
18265,1,72,9,14,4804,353,400,12232,4.3
18266,0,232,9,20,1221,514,550,6791,3.4
18267,0,210,33,20,4875,203,500,4300,3.8
18268,0,79,77,62,747,1268,400,1861,3.8
18269,0,142,9,20,2224,1585,400,1231,2.6
18270,0,98,9,62,2074,1192,450,13234,3.6
18271,0,61,33,72,4933,1412,300,3533,3.7
18272,0,70,80,20,2492,1516,650,1325,2.8
18273,0,229,9,20,838,1152,450,4340,2.4
18274,0,115,9,20,4718,1192,800,4236,2.9
18275,0,707,9,13,2287,385,600,2201,4.1
18276,0,142,53,20,4072,1419,450,8512,3.1
18277,1,384,53,20,3052,1588,800,1702,3.8
18278,0,1878,9,20,5,108,750,9552,2.8
18279,0,114,53,62,345,1205,400,8165,3.7
18280,0,104,53,43,3525,1470,750,4039,2.6
18281,0,374,53,62,3491,1406,300,9715,3.8
18282,0,148,9,20,4844,56,600,521,3.0
18283,0,198,53,20,1140,73,650,3196,3.7
18284,1,585,53,20,4975,1179,600,10149,3.8
18285,0,26,53,62,3426,1192,250,4764,3.6
18286,0,56,53,20,2881,607,800,10230,3.9
18287,0,48,53,62,13,1152,250,187,4.1
18288,0,472,9,20,4735,1152,700,393,4.0
18289,0,106,9,62,2946,1585,250,8016,3.6
18290,0,82,53,62,1310,1666,400,3437,3.6
18291,0,459,53,20,1129,1352,500,2490,3.0
18292,0,56,25,13,622,372,1000,10107,3.6
18293,0,92,9,62,279,1585,350,9879,3.6
18294,0,92,53,62,2980,1350,700,6142,3.6
18295,1,561,53,20,2774,1192,900,3028,4.0
18296,0,232,53,62,2262,195,300,2179,3.8
18297,0,685,53,62,865,1640,200,3425,4.1
18298,0,129,33,62,3947,1543,400,4060,3.5
18299,0,205,53,62,4863,1152,350,11738,3.7
18300,0,107,9,41,258,68,500,809,3.5
18301,0,116,9,20,1919,1548,800,6058,4.2
18302,0,219,10,20,3948,607,500,812,3.8
18303,1,157,53,20,3523,1401,800,498,4.0
18304,0,49,9,62,458,824,300,10707,3.7
18305,0,833,53,20,2370,284,700,13717,3.7
18306,0,61,53,29,3206,519,650,2784,3.1
18307,1,228,53,20,2202,1409,750,9079,3.9
18308,0,35,53,62,3517,1152,150,12154,3.8
18309,0,377,9,20,1119,567,750,13630,3.5
18310,0,128,33,20,789,1419,600,6297,3.7
18311,0,115,33,20,4730,518,500,9908,3.2
18312,0,61,53,20,257,294,700,3743,3.7
18313,0,825,9,13,4776,504,300,1582,4.1
18314,0,42,53,72,4833,1192,300,2582,3.6
18315,0,219,53,62,4256,1152,250,7492,3.9
18316,0,60,33,1,944,176,450,3532,3.8
18317,0,176,53,20,1183,1397,1000,4068,4.2
18318,0,49,53,62,4115,1029,300,8272,3.8
18319,0,94,53,13,1201,358,700,12685,3.6
18320,0,93,33,72,86,1029,300,1280,3.8
18321,0,54,53,62,1837,1382,400,11293,3.8
18322,0,170,33,62,3471,1192,500,12956,3.8
18323,0,250,33,20,2586,1192,700,1467,3.6
18324,0,180,53,20,3727,1187,800,10434,3.5
18325,0,98,53,12,4376,215,500,7969,3.9
18326,0,89,84,62,3405,1152,300,3601,3.4
18327,0,94,53,20,2109,1268,750,1996,3.8
18328,0,93,9,62,3513,1192,300,2046,3.6
18329,0,122,80,20,2358,1206,800,12723,4.0
18330,0,118,53,29,3448,1412,200,12268,3.5
18331,0,72,84,62,2570,1152,450,535,3.7
18332,0,121,9,62,5031,1478,900,8066,4.0
18333,0,46,53,20,2190,1181,600,13720,3.3
18334,0,53,53,62,493,815,300,709,2.8
18335,0,38,53,62,2238,281,450,1912,3.8
18336,0,479,53,20,4492,1192,650,1049,2.1
18337,0,426,33,20,2201,1184,600,4402,3.2
18338,1,832,9,21,2597,1152,750,2756,3.8
18339,0,270,9,20,55,1034,500,3739,3.2
18340,1,692,9,20,1176,596,750,4430,3.7
18341,0,56,53,20,310,589,750,3573,3.6
18342,0,46,53,20,313,1192,500,867,3.6
18343,0,118,53,21,2846,1192,1200,47,2.6
18344,0,218,9,20,1167,1134,600,2635,3.3
18345,0,52,33,0,4660,179,350,8852,3.8
18346,0,98,53,62,4855,1192,400,10236,3.5
18347,1,669,53,20,4830,1228,750,1939,3.9
18348,0,243,53,62,4209,195,400,1704,2.1
18349,0,784,9,62,4710,1106,600,13138,4.0
18350,0,434,53,20,3002,284,650,3591,3.8
18351,1,632,33,20,895,725,800,3602,4.0
18352,0,85,9,20,2334,1183,500,3258,3.4
18353,0,71,33,20,3211,556,600,3103,3.4
18354,0,63,33,62,3740,1479,500,4723,2.4
18355,0,85,53,62,4879,913,200,3932,3.4
18356,0,70,33,20,1048,1205,750,6487,3.8
18357,0,63,84,62,3141,1192,200,4749,3.8
18358,0,73,53,62,3036,1152,250,5987,4.0
18359,0,36,53,20,879,1152,800,5476,3.9
18360,0,126,53,20,3399,1152,600,3126,3.7
18361,1,2189,53,20,3043,1371,1500,7346,4.2
18362,0,82,9,62,4410,870,150,7701,3.7
18363,0,236,9,20,3282,1420,750,8186,3.9
18364,0,528,53,62,4371,1447,150,12923,4.0
18365,0,97,53,62,357,1269,500,12398,3.7
18366,0,44,9,62,5051,841,450,13386,4.0
18367,0,156,53,62,3422,1214,400,6756,3.8
18368,0,132,53,20,1067,1152,750,12127,3.7
18369,0,521,53,62,302,1032,500,4407,3.2
18370,0,59,53,62,3540,819,300,13168,4.1
18371,0,391,33,62,4142,1220,450,3814,3.9
18372,0,522,84,20,2977,1029,1000,13916,4.3
18373,0,199,53,41,2889,556,500,8127,3.6
18374,1,1824,53,20,3356,294,850,1361,3.5
18375,0,684,53,20,771,115,800,7921,3.2
18376,0,69,53,62,4965,1585,400,9828,3.8
18377,0,95,53,62,5000,1459,500,4692,3.1
18378,0,155,9,62,4200,1493,250,13308,4.5
18379,0,124,9,30,5056,787,400,13291,4.1
18380,0,72,33,20,4119,517,600,4028,3.3
18381,1,1542,84,20,2426,519,1700,13110,4.7
18382,0,253,6,62,2562,1192,400,2624,2.9
18383,0,384,53,20,3236,519,1000,2254,3.0
18384,1,266,9,21,3797,1295,1000,3211,4.1
18385,1,2834,84,21,1200,1139,1100,4483,4.0
18386,0,33,33,62,632,839,500,4696,3.6
18387,0,42,53,72,2913,120,400,2975,3.7
18388,1,7154,53,20,3813,151,1400,7551,4.7
18389,0,971,53,30,2376,952,400,11993,4.5
18390,0,98,53,68,4045,1636,200,6040,3.8
18391,0,132,53,62,1147,1260,250,3299,3.7
18392,0,193,53,0,1759,179,500,12404,4.1
18393,0,519,53,30,5102,788,500,5657,4.1
18394,0,55,53,29,934,179,500,7405,4.0
18395,0,287,53,30,5054,787,300,12698,4.1
18396,0,174,53,30,5087,796,350,911,4.0
18397,0,44,53,30,1718,787,300,5819,4.2
18398,0,105,53,9,394,208,300,12944,4.0
18399,0,94,53,13,1201,358,700,12687,3.6
18400,0,143,53,9,2529,212,300,553,3.7
18401,0,111,53,30,447,790,400,7738,4.0
18402,1,978,9,22,3584,1464,600,1203,4.4
18403,0,1143,9,62,1347,1435,500,5659,4.1
18404,1,72,9,14,4804,353,400,12232,4.3
18405,0,226,9,69,3072,1117,400,6953,4.2
18406,0,124,9,30,5056,787,400,13291,4.1
18407,0,183,9,66,1875,780,550,4750,4.0
18408,0,70,9,9,810,212,400,8611,3.8
18409,1,99,53,21,2819,667,1100,2407,4.1
18410,1,5894,53,56,1735,719,1400,4570,4.6
18411,1,764,53,37,410,739,2500,6908,4.3
18412,1,7284,53,21,1794,1320,1500,1084,4.8
18413,1,12121,53,20,4022,811,1600,9839,4.8
18414,1,3932,53,20,3042,718,1300,10233,4.8
18415,1,7154,53,20,3813,151,1400,7549,4.7
18416,1,1909,53,21,1071,1365,1100,8538,4.5
18417,1,3113,53,21,775,1346,1500,4405,4.4
18418,1,3004,53,5,4973,1307,1300,9117,4.4
18419,1,3486,53,20,3724,1390,1300,4867,4.5
18420,1,730,53,60,1528,724,1500,1355,4.4
18421,1,4696,53,57,4625,801,1800,6961,4.8
18422,0,1989,53,20,2971,49,650,8152,3.8
18423,1,1184,53,60,1492,1224,1200,7732,4.4
18424,1,785,53,37,4668,1305,2700,9418,4.5
18425,0,970,53,20,3703,42,800,8466,4.2
18426,1,746,53,4,1491,717,1600,4270,4.2
18427,0,1370,53,20,1079,1299,1000,9687,4.3
18428,0,3367,53,20,49,237,600,9976,4.2
18429,1,619,53,21,2077,639,1000,1863,4.4
18430,1,2906,53,22,4110,1464,600,2069,4.6
18431,1,1074,53,20,3661,1321,1600,1934,4.3
18432,1,1287,53,21,3038,170,1100,5095,4.3
18433,1,443,53,20,3275,1192,900,12724,4.5
18434,1,900,53,60,3972,1292,1000,7299,4.5
18435,0,728,53,20,117,937,800,2581,4.0
18436,1,914,53,20,987,44,750,4584,4.0
18437,1,1810,53,20,3186,556,800,7149,4.4
18438,1,1459,53,21,291,49,800,6600,4.2
18439,1,362,53,21,2953,136,1500,4740,4.0
18440,1,866,53,5,1455,1122,1500,10203,3.9
18441,0,426,53,20,3981,1152,1000,9318,4.1
18442,0,83,53,20,1002,305,600,11622,3.7
18443,1,457,53,38,2257,1392,2500,11742,4.5
18444,1,758,53,60,2837,683,1300,13281,4.3
18445,0,395,53,20,1142,48,500,6985,4.0
18446,1,53,53,4,1487,729,1400,1633,3.8
18447,0,1819,53,20,998,290,800,1698,3.8
18448,1,515,53,37,2831,1618,2000,6749,4.2
18449,0,49,53,26,5137,646,1100,8100,3.9
18450,0,494,53,20,3064,276,700,7448,3.7
18451,1,99,53,21,2819,667,1100,2408,4.1
18452,1,1824,53,20,3356,294,850,1362,3.5
18453,1,344,53,20,2468,168,1700,10709,4.2
18454,0,96,53,20,962,515,650,6832,3.9
18455,0,151,53,5,1521,1218,1500,1345,3.9
18456,0,1994,53,20,2342,236,800,4637,3.9
18457,1,228,53,20,2202,1409,750,9079,3.9
18458,1,669,53,20,4830,1228,750,1937,3.9
18459,1,157,53,20,3523,1401,800,498,4.0
18460,1,88,53,20,1138,650,800,335,3.7
18461,1,231,53,20,113,1178,800,12118,3.9
18462,0,300,53,20,3167,602,850,2846,3.9
18463,0,36,53,20,879,1152,800,5476,3.9
18464,0,348,53,20,3078,93,1000,6004,3.6
18465,1,585,53,20,4975,1179,600,10149,3.8
18466,1,345,53,20,120,236,800,6870,3.8
18467,0,434,53,20,3002,284,650,3591,3.8
18468,1,213,53,20,349,1292,1300,5669,4.0
18469,0,772,53,20,2361,1177,1000,10235,3.9
18470,1,444,53,20,3524,1152,900,13548,2.7
18471,0,284,53,20,4005,234,750,10687,4.0
18472,0,602,53,20,2187,1595,400,4876,2.7
18473,1,561,53,20,2774,1192,900,3028,4.0
18474,0,833,53,20,2370,284,700,13717,3.7
18475,0,90,53,13,949,453,700,7772,3.9
18476,0,53,53,46,1474,678,4500,2852,4.3
18477,0,259,53,20,3085,79,800,2224,2.0
18478,0,111,53,20,2600,1192,600,4173,3.8
18479,0,92,53,20,265,763,1000,5065,3.9
18480,1,153,53,20,3466,1192,800,2379,3.4
18481,0,501,53,20,3208,602,600,12694,4.0
18482,0,684,53,20,771,115,800,7922,3.2
18483,0,97,53,20,4793,589,400,6580,4.1
18484,0,36,53,21,257,79,1100,11477,3.8
18485,0,198,53,20,1140,73,650,3196,3.7
18486,0,132,53,20,1067,1152,750,12127,3.7
18487,0,142,53,20,4072,1419,450,8512,3.1
18488,0,759,53,20,4734,1206,500,7677,3.8
18489,0,67,53,13,2223,506,300,822,2.8
18490,0,459,53,20,1129,1352,500,2490,3.0
18491,0,176,53,20,1183,1397,1000,4068,4.2
18492,0,94,53,20,2109,1268,750,1996,3.8
18493,0,27,53,4,169,1310,1200,1484,2.9
18494,0,217,53,20,962,599,650,414,3.1
18495,0,87,53,20,4931,42,650,597,3.6
18496,0,94,53,13,1201,358,700,12686,3.6
18497,0,231,53,20,243,1587,500,11113,3.7
18498,0,46,53,20,313,1192,500,866,3.6
18499,0,85,53,13,555,368,400,5483,4.1
18500,0,63,53,20,2626,1142,1000,13296,3.9
18501,0,136,53,20,2137,1575,1000,9414,4.0
18502,0,671,53,20,77,1602,450,4365,3.9
18503,0,56,53,20,310,589,750,3573,3.6
18504,1,125,53,46,1615,804,2500,12455,3.9
18505,0,126,53,20,3399,1152,600,3126,3.7
18506,0,46,53,20,2190,1181,600,13719,3.3
18507,0,60,53,20,643,815,800,7238,3.8
18508,0,56,53,20,2881,607,800,10230,3.9
18509,1,62,53,21,3978,1193,1000,198,2.6
18510,0,69,53,62,4965,1585,400,9828,3.8
18511,0,135,53,20,2354,275,550,7924,2.7
18512,0,690,53,20,3179,602,1000,1988,3.8
18513,0,118,53,21,2846,1192,1200,52,2.6
18514,0,254,53,20,3991,295,500,4900,3.5
18515,0,28,53,20,3366,1192,600,12772,3.6
18516,0,203,53,20,2584,1192,400,10594,2.3
18517,0,479,53,20,4492,1192,650,1048,2.1
18518,1,384,53,20,3052,1588,800,1702,3.8
18519,0,61,53,20,257,294,700,3744,3.7
18520,0,148,53,62,2176,1470,750,1506,2.8
18521,0,58,53,20,380,1192,600,2781,2.4
18522,0,346,53,20,2360,943,700,3841,2.6
18523,0,71,53,12,4436,226,250,214,3.3
18524,0,155,53,20,4854,197,600,5320,3.2
18525,0,384,53,20,3236,519,1000,2254,3.0
18526,0,180,53,20,3727,1187,800,10434,3.5
18527,0,135,53,20,257,1192,600,1118,2.4
18528,0,685,53,62,865,1640,200,3426,4.1
18529,0,671,53,62,570,1670,450,7806,4.1
18530,0,528,53,62,4371,1447,150,12922,4.0
18531,0,262,53,62,3875,1470,400,9640,3.9
18532,0,536,53,62,1739,320,450,8042,3.9
18533,0,337,53,68,852,1639,200,12425,4.2
18534,0,232,53,62,2262,195,300,2179,3.8
18535,0,220,53,62,3068,1152,300,3696,4.2
18536,0,73,53,62,3036,1152,250,5987,4.0
18537,0,97,53,62,4718,1205,400,3953,4.0
18538,0,115,53,72,1356,1331,300,8751,3.4
18539,0,97,53,62,357,1269,500,12398,3.7
18540,0,66,53,62,5007,1177,600,3064,3.6
18541,0,114,53,62,345,1205,400,8165,3.7
18542,0,104,53,62,1123,1382,350,835,3.6
18543,0,295,53,62,3045,1455,350,9784,3.8
18544,0,131,53,62,4050,195,600,6951,3.6
18545,0,370,53,62,1786,1557,350,5463,3.8
18546,0,461,53,62,2482,1447,400,2717,4.1
18547,0,374,53,62,3491,1406,300,9715,3.8
18548,0,81,53,62,3426,1152,250,11440,3.9
18549,0,422,53,62,2418,1192,400,4005,3.4
18550,0,49,53,62,4115,1029,300,8272,3.8
18551,0,632,53,62,1350,1447,300,802,3.9
18552,0,123,53,62,3522,1152,200,11166,4.1
18553,0,633,53,62,4214,1186,500,10933,3.8
18554,0,173,53,62,588,815,400,13319,4.0
18555,0,184,53,62,4172,823,350,3945,3.3
18556,0,98,53,62,4855,1192,400,10236,3.5
18557,0,69,53,62,2400,1543,200,632,2.9
18558,0,255,53,62,4185,815,200,3585,3.6
18559,0,48,53,62,13,1152,250,187,4.1
18560,0,35,53,62,3517,1152,150,12154,3.8
18561,0,156,53,62,3422,1214,400,6756,3.8
18562,0,100,53,3,512,173,450,2851,3.5
18563,0,228,53,62,3426,1264,250,4969,3.3
18564,0,59,53,62,3540,819,300,13168,4.1
18565,0,92,53,62,2980,1350,700,6142,3.6
18566,0,54,53,62,1837,1382,400,11293,3.8
18567,0,243,53,62,4209,195,400,1704,2.1
18568,0,521,53,62,302,1032,500,4407,3.2
18569,0,157,53,62,365,1255,300,11743,4.5
18570,0,82,53,62,1310,1666,400,3437,3.6
18571,0,63,53,62,2396,1543,150,1218,3.6
18572,0,199,53,41,2889,556,500,8127,3.6
18573,0,313,53,62,4247,1192,300,2288,3.4
18574,0,342,53,62,1146,280,500,1921,2.1
18575,0,47,53,62,3516,1204,300,12987,3.5
18576,0,26,53,62,3426,1192,250,4764,3.6
18577,0,63,53,62,4210,837,200,12851,3.7
18578,0,50,53,62,1374,1636,200,13818,4.1
18579,0,110,53,62,3705,998,600,1152,2.8
18580,0,95,53,62,5000,1459,500,4693,3.1
18581,0,78,53,62,322,1192,350,245,3.8
18582,0,38,53,62,2238,281,450,1912,3.8
18583,0,45,53,62,2033,1171,400,16,3.5
18584,0,543,53,62,4853,207,400,4008,3.6
18585,0,53,53,62,493,815,300,709,2.8
18586,0,159,53,62,3426,1152,300,3592,2.6
18587,0,210,53,41,384,1177,600,5508,3.7
18588,0,220,53,62,1377,1543,450,2347,3.2
18589,1,1788,9,60,3001,686,1200,5342,4.4
18590,1,266,9,21,3797,1295,1000,11968,4.1
18591,1,841,9,20,2340,1162,700,10372,4.2
18592,0,373,9,20,2892,602,600,12423,4.2
18593,0,825,9,13,4776,504,300,1579,4.1
18594,0,1878,9,20,5,108,750,9552,2.8
18595,1,271,9,60,219,721,1500,1015,3.2
18596,1,137,9,13,640,323,600,9363,4.0
18597,1,341,9,20,2145,101,600,12400,4.1
18598,0,116,9,20,1919,1548,800,6059,4.2
18599,0,115,9,20,3114,1158,800,3530,3.9
18600,1,511,9,20,2347,47,800,2270,4.0
18601,0,472,9,20,4735,1152,700,393,4.0
18602,0,236,9,20,3282,1420,750,8186,3.9
18603,1,832,9,21,2597,1152,750,2756,3.8
18604,0,122,80,20,2358,1206,800,12723,4.0
18605,0,1143,9,62,1347,1435,500,5659,4.1
18606,0,221,80,45,3695,1640,250,2313,4.1
18607,0,50,84,51,962,52,300,9535,3.2
18608,0,232,9,20,1221,514,550,6790,3.4
18609,0,250,9,62,2089,201,400,8605,3.4
18610,0,128,33,20,789,1419,600,6297,3.7
18611,0,210,33,20,4875,203,500,4300,3.8
18612,0,270,9,20,55,1034,500,3739,3.2
18613,0,802,9,62,286,104,400,10807,3.3
18614,0,314,77,62,1132,1196,400,5733,3.8
18615,0,170,33,62,3471,1192,500,12956,3.8
18616,1,503,9,13,3927,357,500,2947,3.2
18617,0,69,9,20,1810,1138,850,3937,3.5
18618,0,198,9,62,2617,1176,300,5271,3.9
18619,0,784,9,62,4710,1106,600,13138,4.0
18620,0,107,9,41,258,68,500,809,3.5
18621,0,80,9,13,4620,330,500,9412,4.0
18622,0,148,9,20,4844,56,600,520,3.0
18623,0,121,9,62,5031,1478,900,8066,4.0
18624,0,426,33,20,2201,1184,600,4402,3.2
18625,0,142,9,20,2224,1585,400,1231,2.6
18626,0,159,9,62,3411,1205,450,353,3.1
